chr	cds_start	cds_end	cds_id	dhs_start	dhs_end	dhs_id	tfbs_start	tfbs_end	tfbs_id	dataset
1	155057567	155057880	ENSG00000251246	155057580	155057730	10583	155057670	155057682	AP-2	predicted not supported by ChIP-seq
1	155057567	155057880	ENSG00000143590	155057580	155057730	10583	155057675	155057685	SP1	predicted not supported by ChIP-seq
1	155057567	155057880	ENSG00000251246	155057580	155057730	10583	155057675	155057685	SP1	predicted not supported by ChIP-seq
1	155057567	155057880	ENSG00000143590	155057580	155057730	10583	155057691	155057706	GR	predicted not supported by ChIP-seq
1	155057567	155057880	ENSG00000251246	155057580	155057730	10583	155057691	155057706	GR	predicted not supported by ChIP-seq
1	155112441	155112806	ENSG00000179085	155112480	155112630	10592	155112605	155112617	STAT	predicted not supported by ChIP-seq
1	155178596	155179123	ENSG00000173171	155178920	155179070	10604	155178924	155178935	NF-kappaB	predicted not supported by ChIP-seq
1	155178596	155179123	ENSG00000173171	155178920	155179070	10604	155178972	155178985	SP1	predicted not supported by ChIP-seq
1	155698999	155699157	ENSG00000132676	155698940	155699090	10655	155699058	155699071	HNF4	predicted not supported by ChIP-seq
1	155921710	155921777	ENSG00000116584	155921660	155921810	10685	155921722	155921733	AP-1	predicted not supported by ChIP-seq
1	155931896	155932013	ENSG00000116584	155931840	155931990	10687	155931907	155931922	Ets	predicted not supported by ChIP-seq
1	155931896	155932013	ENSG00000116584	155931840	155931990	10687	155931945	155931956	NF-E2	predicted not supported by ChIP-seq
1	156280741	156280986	ENSG00000163468	156280920	156281070	10758	156280955	156280975	Znf143	predicted not supported by ChIP-seq
1	157740199	157740456	ENSG00000132704	157740280	157740430	10919	157740381	157740389	GR	predicted not supported by ChIP-seq
1	158150892	158150952	ENSG00000158473	158150820	158150970	10970	158150903	158150912	ZEB1	predicted not supported by ChIP-seq
1	159824546	159824816	ENSG00000243284	159824560	159824710	11057	159824605	159824619	ERalpha-a	predicted not supported by ChIP-seq
1	159824547	159824816	ENSG00000188004	159824560	159824710	11057	159824605	159824619	ERalpha-a	predicted not supported by ChIP-seq
1	159824546	159824816	ENSG00000243284	159824560	159824710	11057	159824619	159824635	SP1	predicted not supported by ChIP-seq
1	159824547	159824816	ENSG00000188004	159824560	159824710	11057	159824619	159824635	SP1	predicted not supported by ChIP-seq
1	160261125	160261286	ENSG00000122218	160261200	160261350	11122	160261205	160261224	GR	predicted not supported by ChIP-seq
1	160717984	160718304	ENSG00000026751	160718080	160718230	11172	160718220	160718229	AP-1	predicted not supported by ChIP-seq
1	160924177	160924240	ENSG00000158764	160924080	160924230	11194	160924212	160924222	Ets	predicted not supported by ChIP-seq
1	160991183	160991277	ENSG00000270149	160991160	160991310	11203	160991224	160991232	STAT	predicted not supported by ChIP-seq
1	161179901	161179978	ENSG00000158864	161179800	161179950	11234	161179935	161179950	STAT	predicted not supported by ChIP-seq
1	161275898	161275958	ENSG00000158887	161275840	161275990	11243	161275938	161275950	ELF1	predicted not supported by ChIP-seq
1	161697037	161697449	ENSG00000162746	161697200	161697350	11309	161697212	161697240	Pax-5	predicted not supported by ChIP-seq
1	161719592	161719935	ENSG00000081721	161719760	161719910	11317	161719860	161719880	YY1	predicted not supported by ChIP-seq
1	162722885	162722987	ENSG00000162733	162722860	162723010	11406	162722892	162722902	GATA	predicted not supported by ChIP-seq
1	163039042	163039318	ENSG00000117152	163039060	163039210	11435	163039089	163039105	NF-Y	predicted not supported by ChIP-seq
1	163039042	163039318	ENSG00000117152	163039060	163039210	11435	163039142	163039152	ZBTB33	predicted not supported by ChIP-seq
1	163138048	163138158	ENSG00000143248	163137960	163138110	11444	163138094	163138102	NR4A	predicted not supported by ChIP-seq
1	166889944	166890616	ENSG00000143195	166890380	166890530	11624	166890383	166890404	NRSF	predicted not supported by ChIP-seq
1	166889944	166890616	ENSG00000143195	166890380	166890530	11624	166890394	166890416	EBF	predicted not supported by ChIP-seq
1	168034828	168034984	ENSG00000143164	168034880	168035030	11721	168034922	168034935	Hsf	predicted not supported by ChIP-seq
1	168034828	168034984	ENSG00000143164	168034880	168035030	11721	168034936	168034949	Pou2f2	predicted not supported by ChIP-seq
1	172501613	172501941	ENSG00000094975	172501600	172501750	12070	172501724	172501737	Nrf1	predicted not supported by ChIP-seq
1	172502317	172502637	ENSG00000094975	172502460	172502610	12072	172502532	172502547	Ets	predicted not supported by ChIP-seq
1	172557900	172559066	ENSG00000094975	172557940	172558090	12075	172557977	172557988	Pax-5	predicted not supported by ChIP-seq
1	173839364	173840286	ENSG00000185278	173839460	173839610	12192	173839535	173839551	GR	predicted not supported by ChIP-seq
1	179851638	179852201	ENSG00000143337	179852080	179852230	12547	179852111	179852132	NRSF	predicted not supported by ChIP-seq
1	179851638	179852201	ENSG00000143337	179852080	179852230	12547	179852159	179852172	SP1	predicted not supported by ChIP-seq
1	179886587	179887371	ENSG00000143337	179886960	179887110	12550	179887064	179887072	AP-1	predicted not supported by ChIP-seq
1	179886587	179887371	ENSG00000143337	179886960	179887110	12550	179887071	179887079	E2F	predicted not supported by ChIP-seq
1	179886587	179887371	ENSG00000143337	179886960	179887110	12550	179887086	179887097	TCF4	predicted not supported by ChIP-seq
1	182873315	182873565	ENSG00000157060	182873360	182873510	12749	182873367	182873381	p300	predicted not supported by ChIP-seq
1	183616816	183617916	ENSG00000173627	183617280	183617430	12843	183617323	183617331	GR	predicted not supported by ChIP-seq
1	183852920	183853044	ENSG00000143344	183852940	183853090	12873	183852950	183852962	ELF1	predicted not supported by ChIP-seq
1	183852920	183853044	ENSG00000143344	183852940	183853090	12873	183852978	183852993	Maf	predicted not supported by ChIP-seq
1	186121882	186122003	ENSG00000143341	186121820	186121970	13114	186121893	186121904	NF-E2	predicted not supported by ChIP-seq
1	193028763	193029128	ENSG00000116750	193028900	193029050	13372	193028900	193028913	ZEB1	predicted not supported by ChIP-seq
1	193028763	193029128	ENSG00000116750	193028900	193029050	13372	193029022	193029032	E2F	predicted not supported by ChIP-seq
1	196712582	196712758	ENSG00000000971	196712520	196712670	13488	196712648	196712658	TAL1	predicted not supported by ChIP-seq
1	197111461	197112940	ENSG00000066279	197112420	197112570	13502	197112536	197112552	Maf	predicted not supported by ChIP-seq
1	197115271	197115567	ENSG00000066279	197115220	197115370	13503	197115317	197115329	Ets	predicted not supported by ChIP-seq
1	200594032	200594175	ENSG00000118197	200594020	200594170	13741	200594058	200594072	ERalpha-a	predicted not supported by ChIP-seq
1	200594032	200594175	ENSG00000118197	200594020	200594170	13741	200594105	200594119	ERalpha-a	predicted not supported by ChIP-seq
1	200594032	200594175	ENSG00000118197	200594020	200594170	13741	200594124	200594139	Pou5f1	predicted not supported by ChIP-seq
1	201465319	201465431	ENSG00000159176	201465200	201465350	13832	201465322	201465332	Ets	predicted not supported by ChIP-seq
1	202385915	202386045	ENSG00000077157	202385880	202386030	13953	202385957	202385965	GR	predicted not supported by ChIP-seq
1	202385915	202386045	ENSG00000077157	202385880	202386030	13953	202386010	202386025	Ets	predicted not supported by ChIP-seq
1	203743003	203743806	ENSG00000122188	203743540	203743690	14124	203743565	203743582	RXRA	predicted not supported by ChIP-seq
1	203766651	203769587	ENSG00000257315	203767300	203767450	14128	203767422	203767437	STAT3	merged_ENCODE.tf.bound.union.bed
1	204415084	204415272	ENSG00000133056	204415020	204415170	14216	204415099	204415119	Znf143	predicted not supported by ChIP-seq
1	204513663	204513812	ENSG00000198625	204513600	204513750	14230	204513714	204513725	NF-E2	predicted not supported by ChIP-seq
1	205225458	205225544	ENSG00000133069	205225380	205225530	14290	205225461	205225474	HNF4	predicted not supported by ChIP-seq
1	205290526	205290756	ENSG00000163545	205290640	205290790	14301	205290733	205290743	E2F	predicted not supported by ChIP-seq
1	207108831	207109163	ENSG00000162896	207108940	207109090	14481	207108943	207108960	RFX5	predicted not supported by ChIP-seq
1	207108831	207109163	ENSG00000162896	207108940	207109090	14481	207109056	207109074	GR	predicted not supported by ChIP-seq
1	207108831	207109163	ENSG00000162896	207108940	207109090	14481	207109063	207109081	Irf	predicted not supported by ChIP-seq
1	207755263	207755348	ENSG00000203710	207755220	207755370	14531	207755312	207755325	Hsf	predicted not supported by ChIP-seq
1	212459453	212459633	ENSG00000066027	212459420	212459570	14947	212459468	212459481	AP-2	predicted not supported by ChIP-seq
1	213031795	213032532	ENSG00000162769	213032280	213032430	15027	213032312	213032333	NRSF	predicted not supported by ChIP-seq
1	213224747	213224851	ENSG00000136643	213224760	213224910	15042	213224836	213224844	NR4A	predicted not supported by ChIP-seq
1	214817900	214820743	ENSG00000117724	214818980	214819130	15153	214819082	214819096	CEBPB	predicted not supported by ChIP-seq
1	214817900	214820743	ENSG00000117724	214820380	214820530	15154	214820402	214820416	CEBPB	predicted not supported by ChIP-seq
1	214817900	214820743	ENSG00000117724	214820640	214820790	15155	214820717	214820733	GR	predicted not supported by ChIP-seq
1	214832193	214832371	ENSG00000117724	214832200	214832350	15156	214832230	214832240	ZBTB33	predicted not supported by ChIP-seq
1	214832193	214832371	ENSG00000117724	214832200	214832350	15156	214832261	214832275	Egr-1	predicted not supported by ChIP-seq
1	224377279	224378021	ENSG00000143753	224377420	224377570	15849	224377519	224377534	Foxa	predicted not supported by ChIP-seq
1	224377279	224378021	ENSG00000143753	224377420	224377570	15849	224377527	224377541	GATA	predicted not supported by ChIP-seq
1	224377279	224378021	ENSG00000143753	224377420	224377570	15849	224377549	224377567	Irf	predicted not supported by ChIP-seq
1	224475477	224475695	ENSG00000143748	224475560	224475710	15864	224475620	224475639	NRSF	predicted not supported by ChIP-seq
1	224475477	224475695	ENSG00000143748	224475560	224475710	15864	224475633	224475655	EBF	predicted not supported by ChIP-seq
1	224475477	224475695	ENSG00000143748	224475560	224475710	15864	224475660	224475675	RFX5	predicted not supported by ChIP-seq
1	224586591	224586736	ENSG00000162923	224586620	224586770	15877	224586700	224586714	SP1	predicted not supported by ChIP-seq
1	226497327	226497570	ENSG00000183814	226497280	226497430	16055	226497340	226497358	RFX5	predicted not supported by ChIP-seq
1	226497327	226497570	ENSG00000183814	226497440	226497590	16056	226497525	226497538	Nrf1	predicted not supported by ChIP-seq
1	226923228	226925159	ENSG00000143772	226924740	226924890	16119	226924814	226924833	CTCF	predicted not supported by ChIP-seq
1	228336366	228336550	ENSG00000143774	228336260	228336410	16226	228336389	228336404	AP-2	predicted not supported by ChIP-seq
1	228353518	228353858	ENSG00000181873	228353720	228353870	16229	228353721	228353731	ZBTB33	predicted not supported by ChIP-seq
1	228353518	228353858	ENSG00000181873	228353720	228353870	16229	228353774	228353783	ZBTB7A	predicted not supported by ChIP-seq
1	228353518	228353858	ENSG00000181873	228353720	228353870	16229	228353837	228353851	ATF3	predicted not supported by ChIP-seq
1	228566319	228566493	ENSG00000154358	228566260	228566410	16240	228566334	228566344	TAL1	predicted not supported by ChIP-seq
1	228566319	228566493	ENSG00000154358	228566260	228566410	16240	228566397	228566405	NR4A	predicted not supported by ChIP-seq
1	228645129	228645518	ENSG00000181218	228645220	228645370	16250	228645258	228645266	TCF12	predicted not supported by ChIP-seq
1	228645129	228645518	ENSG00000181218	228645220	228645370	16250	228645348	228645369	NRSF	predicted not supported by ChIP-seq
1	231471317	231473491	ENSG00000116903	231471520	231471670	16475	231471601	231471616	STAT	predicted not supported by ChIP-seq
1	231556744	231557634	ENSG00000135766	231556860	231557010	16495	231556993	231557001	STAT	predicted not supported by ChIP-seq
1	232940770	232943910	ENSG00000212916	232941060	232941210	16636	232941092	232941104	GATA	predicted not supported by ChIP-seq
1	232940770	232943910	ENSG00000212916	232941060	232941210	16636	232941135	232941144	AP-2	predicted not supported by ChIP-seq
1	234586174	234586312	ENSG00000059588	234586140	234586290	16689	234586266	234586288	Mef2	predicted not supported by ChIP-seq
1	234613919	234614849	ENSG00000059588	234614520	234614670	16693	234614541	234614552	Egr-1	predicted not supported by ChIP-seq
1	234742886	234743598	ENSG00000168264	234742920	234743070	16730	234742975	234742995	RXRA	predicted not supported by ChIP-seq
1	235897783	235897959	ENSG00000143669	235897740	235897890	16874	235897861	235897877	GR	predicted not supported by ChIP-seq
1	235904722	235904928	ENSG00000143669	235904740	235904890	16878	235904806	235904820	Egr-1	predicted not supported by ChIP-seq
1	236958621	236959037	ENSG00000116984	236958880	236959030	17046	236958921	236958944	HNF4	predicted not supported by ChIP-seq
1	237205822	237205869	ENSG00000198626	237205780	237205930	17058	237205831	237205845	Egr-1	predicted not supported by ChIP-seq
1	237205822	237205869	ENSG00000198626	237205780	237205930	17058	237205857	237205867	ZBTB33	predicted not supported by ChIP-seq
1	237923076	237923152	ENSG00000198626	237922980	237923130	17083	237923099	237923115	Maf	predicted not supported by ChIP-seq
1	240255410	240257024	ENSG00000155816	240255940	240256090	17168	240256020	240256051	NRSF	predicted not supported by ChIP-seq
1	240255410	240257024	ENSG00000155816	240255940	240256090	17168	240256053	240256090	NRSF	predicted not supported by ChIP-seq
1	240286479	240286645	ENSG00000155816	240286540	240286690	17173	240286552	240286564	Nanog	predicted not supported by ChIP-seq
1	240656272	240656775	ENSG00000180875	240656440	240656590	17206	240656548	240656566	CEBPB	predicted not supported by ChIP-seq
1	242162078	242162133	ENSG00000197769	242161980	242162130	17288	242162108	242162123	Ets	predicted not supported by ChIP-seq
1	242162078	242162133	ENSG00000197769	242161980	242162130	17288	242162114	242162126	ELF1	predicted not supported by ChIP-seq
1	242687390	242687578	ENSG00000180287	242687440	242687590	17322	242687462	242687473	Egr-1	predicted not supported by ChIP-seq
1	244217090	244218669	ENSG00000179456	244217220	244217370	17427	244217266	244217276	TAL1	predicted not supported by ChIP-seq
1	244217090	244218669	ENSG00000179456	244217220	244217370	17427	244217313	244217327	Egr-1	predicted not supported by ChIP-seq
1	244217090	244218669	ENSG00000179456	244217220	244217370	17427	244217356	244217366	NF-kappaB	predicted not supported by ChIP-seq
1	244624713	244624796	ENSG00000179397	244624680	244624830	17466	244624743	244624762	NRSF	predicted not supported by ChIP-seq
1	244624713	244624796	ENSG00000179397	244624680	244624830	17466	244624779	244624792	SP1	predicted not supported by ChIP-seq
1	244715624	244716116	ENSG00000179397	244715860	244716010	17470	244715943	244715965	BHLHE40	predicted not supported by ChIP-seq
1	244735632	244736074	ENSG00000179397	244735760	244735910	17471	244735771	244735785	Ets	predicted not supported by ChIP-seq
1	244735632	244736074	ENSG00000179397	244735760	244735910	17471	244735869	244735887	SRF	predicted not supported by ChIP-seq
1	245133291	245134376	ENSG00000272195	245133360	245133510	17503	245133379	245133391	GATA	predicted not supported by ChIP-seq
1	245133291	245134376	ENSG00000272195	245133360	245133510	17503	245133382	245133396	PRDM1	predicted not supported by ChIP-seq
1	245133291	245134376	ENSG00000272195	245133360	245133510	17503	245133474	245133487	AP-2	predicted not supported by ChIP-seq
1	245133425	245133745	ENSG00000203666	245133360	245133510	17503	245133474	245133487	AP-2	predicted not supported by ChIP-seq
1	245133291	245134376	ENSG00000272195	245134100	245134250	17505	245134129	245134139	ELF1	merged_ENCODE.tf.bound.union.bed
1	245133291	245134376	ENSG00000272195	245134100	245134250	17505	245134129	245134144	YY1	merged_ENCODE.tf.bound.union.bed
1	245133291	245134376	ENSG00000272195	245134100	245134250	17505	245134136	245134155	CTCF	merged_ENCODE.tf.bound.union.bed
1	245133291	245134376	ENSG00000272195	245134100	245134250	17505	245134137	245134157	RAD21	merged_ENCODE.tf.bound.union.bed
1	245133291	245134376	ENSG00000272195	245134100	245134250	17505	245134138	245134153	SMC3	merged_ENCODE.tf.bound.union.bed
